2003	325	20	5.5	-5	-1.6	70879	2.7	476	-83
2003	325	21	5.6	-4.5	-1.7	58635	2.7	476	-76
2003	325	22	5.1	-5.8	0.9	31284	2.7	487	-69
2003	325	23	6.1	-5.2	-1.7	34870	3.1	480	-63
2003	326	0	4.9	-3.5	-3.7	51300	3.1	488	-60
2003	326	1	3.7	-1.6	-7.4	42557	3.3	493	-71
2003	326	2	5.5	-3.6	1.4	71457	2.4	496	-79
2003	326	3	7.6	-4.5	1.9	99219	2.4	483	-74
2003	326	4	6.9	-5.4	0.8	114228	2.6	490	-68
2003	326	5	5.2	-4.3	-1.6	136764	2.7	506	-70
2003	326	6	6.1	-5.3	0.7	200632	2.7	514	-74
2003	326	7	5.9	-3.6	-1.1	235398	3.1	517	-69
2003	326	8	5.2	-1.7	4.1	271006	3.5	533	-65
2003	326	9	6	-3.6	2.9	246496	3.4	530	-59
2003	326	10	5.2	-4.2	2.3	296244	4.3	554	-50
2003	326	11	5.9	-1.6	-5.1	363961	5.3	580	-44
2003	326	12	6.7	-2.3	5.8	356216	5.4	570	-42
2003	326	13	8.2	0	3.5	343914	4.9	550	-40
2003	326	14	4	4.4	-0.3	359708	5.3	566	-43
2003	326	15	3.8	3.7	-1.9	379769	5.5	555	-54
2003	326	16	5	1.4	-5.3	323636	5	529	-63
2003	326	17	1.5	3.1	-7.9	224999	4.5	531	-64
2003	326	18	2.7	1.4	-7.4	183595	4.3	527	-72
2003	326	19	5.6	-1	-3.7	266116	4.5	507	-85
2003	326	20	1.8	2.8	-6.3	223429	4.7	528	-86
2003	326	21	5.8	-1.9	-5.2	221830	4.7	500	-83
2003	326	22	4	-3.3	-6	187322	5.2	505	-87
2003	326	23	7.2	-2.4	-2.3	228032	5.6	514	-86
2003	327	0	9	-3.7	-0.1	234920	4.7	517	-79
2003	327	1	7	-4.6	-2	228573	4.2	534	-69
2003	327	2	4.3	-5.9	-5.8	236314	4.1	554	-65
2003	327	3	5.8	-5.8	-2.7	228420	4.1	536	-73
2003	327	4	5	-4	-8.1	175235	3.9	545	-74
2003	327	5	6	-5	-4.5	209977	4.1	542	-74
2003	327	6	6.1	-2.9	-5.1	222517	3.8	554	-66
2003	327	7	7.5	-2.2	-1.3	237706	4.1	547	-70
2003	327	8	7.1	-4.3	-1.7	240302	3.9	546	-71
